User_Name,Date,Time,Preprocessed_Text,Sentiment
MaryAnd49263067,5/6/2023,2:26:49,clarence thomas worst person earth unbearably sad person replaced thurgood marshall scotus scotuscorruption clarencethomashasnoethics,Negative
Andy79884614,5/6/2023,2:26:36,this… supreme court justice sonia sotomayor ’ recuse multiple cases involving book publisher – penguin random house – paid 3 million scotus hypocrisy,Negative
TheWavingWave,5/6/2023,2:23:38,would help major symptom something deeper needs done prevent superating sore occupy highest office land dont fix causes bogus presidency expect start scotus corruption,Negative
KeysToTheCourt1,5/6/2023,2:17:27,scotus ’ even pretend uphold law,Negative
BBQBones70,5/6/2023,2:15:00,ever happened shame back day one ginnyclarence thomas scandals would thomas resigning chief justice roberts hll get control court bad amp 10 million dollar wifes paycheck dirty scotus,Negative
WTFK2017,5/6/2023,2:12:13,front org leonardleo runs p obox downtown washington dc paid ginnithomas 80k thru kellyanneconway company passed ginnis company mention ginni specified leo get leo picked half scotus gop catholicmafia,Negative
madamyez,5/6/2023,2:11:33,adding thread weak 😡 hey softy want something👈 enough words take damn action scotus clarencethomasiscorrupt,Negative
jaycr1,5/6/2023,2:10:18,something senator propose scotus ethics law put vote fails bring else noise bluster,Negative
borderObserver,5/6/2023,2:10:03,scotus fong yue ting v united states 1893 power exclude expel aliens vested political departments amp regulated treaty act congress amp executed executive branch quiktake qtscotus007 borderobserver,Negative
petelewis,5/6/2023,2:09:00,big news today scotus blocked oklahoma officials carrying execution richard glossip scheduled may 18 heres law dork report whats going got,Negative
jaycr1,5/6/2023,2:08:35,pass ethics law supreme court justices hard else noise bluster interested legislators upset pass ethics law scotus,Negative
StevePerkins14,5/6/2023,2:07:03,bet scotus judges take bribes corrupt system allowing take gifts votes,Negative
Darfinc,5/6/2023,2:06:10,scotus justices paid 14 million per year establish parameters rest us live lives swell nice man relieve justice thomas ’ burden ’ otherwise could afford,Positive
stonesoupviews,5/6/2023,2:05:48,second questions⚡️⚡️⚡️scotus,Negative
BruceBourgoine,5/6/2023,2:04:32,satire bites closest reality resist mepolitics voteblue scotus impeachclarencethomas,Negative
MaryAnd49263067,5/6/2023,2:02:27,defense funneling money scotus justices—whatever ideological orientation—is ’ get paid enough integrity problem justices knew salary took job enough get different job,Negative
JDignum,5/6/2023,1:59:15,ginni thomas “ mark meadows man ’ waiting ” ginnithomas scotus,Negative
JDignum,5/6/2023,1:54:32,im still waiting someone something ginni thomaswho actively worked overthrow election great president bidenjust seems wrong wife scotus judge try amp subvert laws even pushing fake electors time voteblue,Negative
JDignum,5/6/2023,1:54:18,ginni thomas justice thomass wife going interrogated waiting hear paying 80 busloads terrorists jan 6 insurrection ginnithomas resignclarencethomas scotus capitalriots councilfornationalpolicy shadownetwork kochnetwork,Negative
JDignum,5/6/2023,1:54:06,ginni thomas indict ginnithomas remove clarencethomas scotus corrupt seditionists everybody waiting youre jailtrumptoo,Negative
JDignum,5/6/2023,1:53:46,still waiting hear exactly clarence thomass wife earn 100k thro polling company directed head exists primarily influence scotus guess taking time get alternative facts straight🤨,Negative
cmdubbzz,5/6/2023,1:51:14,argue critiquing justice thomas ’ unethical behavior causing public ’ sinking confidence scotus wed politely suggest condoning behavior damning sentence crt expecting justices abide ethics judges,Negative
NayeliP15426807,5/6/2023,1:47:26,today ’ lines abortionrightsarehumanrights abortionishealthcare scotus roevwade,Negative
funwithfear,5/6/2023,1:43:44,removal federal protection womens bodily autonomy sham pussygrabber installed scotus thing 🤷🏼‍♀️,Negative
brooklynjl612,5/6/2023,1:39:15,scotus sit judgement others ’ seem capable managing criminal behavior,Negative
kindredreach,5/6/2023,1:37:40,thank posting simple clarity people saying “ big deal ” “ ’ big deal ’ anyone anything ” “ ’ big deal ’ scotus fix ’ last stop seeking justice ”,Positive
DardenLanita,5/6/2023,1:34:53,planning send cheery postcard daily clarencethomas demand resignation join scotus 1 first st ne washington dc 20543 clarencethomasmustresign,Negative
EstelCooper,5/6/2023,1:34:20,’ thursday know means new episode thecontinuousaction listen inside look scotus ethics laws lack thereof david janovsky,Negative
TassajaraRd,5/6/2023,1:33:26,’ scotus justices make enough 💰💰 ’ beyond susceptibility bought thomases greedy wagnertonight maddow scotusiscompromised scotusiscorrupt,Negative
superg05a,5/6/2023,1:32:10,scotus pathetic response calls ethics rules youtube,Negative
Barking52731887,5/6/2023,1:31:24,outstanding journalism proposed ethics oversight scotus basically told congress go fuk refuse subject oversight,Negative
ShilohaRanch,5/6/2023,1:30:49,supreme court blocks richard glossip ’ execution scotus deathpenalty,Negative
JohnBLambe,5/6/2023,1:24:43,senator sheldon whitehouse trying introduce code ethics supreme court judges would enforced difficult question 12 scotus scotuscorruption,Negative
AfriendInHR,5/6/2023,1:24:38,scotus chief justice roberts ’ control honestly think corrective actions needed unreported gifts outed scotus sale clarencethomas scotuscorruption harlencrow leonardleo ginnithomas,Negative
Justalberico552,5/6/2023,1:23:42,release leaked roe decision talk rooting called corruption scotus scotuscorruption nothing hit job single leftist loser democrat mentioned sotomayor,Negative
luvtrumpsh8t,5/6/2023,1:21:46,hey ’ make moves expand scotus future us looks bleak doj could spend next decade investigating corrupt use bullypulpit,Negative
CynthiaRaven17,5/6/2023,1:20:56,scotus chief justice john roberts defending legitimacy court supreme court ultimate authority federal judiciary imho aileencannon removed trump v usa case actions corrupt,Negative
HapticUlcer,5/6/2023,1:20:17,lowestlevel govt contractors learn impropriety accepting gifts rich benevolent buddies trying curry favor related legal penalties except clarence thomas learned didnt scotus fallen,Negative
jaycr1,5/6/2023,1:19:51,five year old knows corporation person legal geniuses scotus somehow believe corporations people hmmm almost scotusiscorrupt,Negative
footebrowne,5/6/2023,1:19:13,say true thats doutful husbands clients cases coming scotus byronforsale ps id change music im sure dont want using jam peddle bullshit,Negative
CynthiaRaven17,5/6/2023,1:18:59,absolutely mistake question legitimacy scotus many members refuse reveal family income including roberts apparently,Negative
miksu2006,5/6/2023,1:15:12,guess supposed believe none democrats scotus ever taken gift anybody🤣,Negative
tracie_putnam,5/6/2023,1:14:41,heyyyyy colorado think fxcking via scotus deserve,Negative
PeskyJski,5/6/2023,1:12:22,calling attention widely corrupt scotus ☑️,Negative
Vic_Stone1,5/6/2023,1:12:19,‘ captured court ’ hayes leonard leos twofold plan form supr via scotus,Negative
ScottMalouf,5/6/2023,1:12:16,enjoying fantastic keynote new yorkers gc discussing firstamendment press freedom amp scotus 23 spring meeting,Positive
Roberto24544659,5/6/2023,1:10:19,smearing clarence thomas left gins another phony ethics assault tarnish supreme court scotus justice thomas,Negative
borderObserver,5/6/2023,1:10:08,scotus mathews v diaz 1976 responsibility regulating relationship united states alien visitors committed political branches federal government quiktake qtscotus006 borderobserver,Negative
DizzyScruples,5/6/2023,1:03:33,imo illegitimate scotus,Negative
ghostofvangogh1,5/6/2023,1:01:35,familiarized reason 2a scotus opinions might disabuse hyperintellectualism right bear arms,Negative
preinsko,5/6/2023,0:58:45,inners msnbc fact america corrupt dishonorable mess scotus scotuscorruption,Negative
rose48809,5/6/2023,0:58:20,know done corruption scotus nothing put sign front building judges sale prefer cash amp luxury vacations,Negative
IndivisibleCort,5/6/2023,0:50:04,worse see vilified honorable bootstrapping sister sacrificed everyone family whereas got billionaire provide whatever aid family got via lied anita hill lies everything cheated way scotus,Negative
sassynsmartazzy,5/6/2023,0:40:38,remember watching confirmation hearings thinking ’ way guy sitting scotus,Negative
DennisKoch10,5/6/2023,0:38:20,accountability seems nonexistent usa scotus uspoli ethics rules supreme court level beyond acknowledgement actual definition phrase,Negative
AGH7_LA,5/6/2023,0:37:58,’ shithole country 😒anymore ’ gon na start dual citizenship go back motherland maybe one loves mx hates us honestly ’ hard find abortionrights fascism houstontx scotus texas,Negative
IwonaSai,5/6/2023,0:36:29,❤️ best supreme court justice time scotus clarencethomas,Positive
DrKhoury,5/6/2023,0:34:02,“ america ’ lowest standard ” atlantic trump gop nra rnc donaldtrump potus scotus thomas roberts ⁦,Negative
careyz,5/6/2023,0:32:59,‘ morning joe ’ says clarence thomas would impeached lower court billionaire ’ gifts ‘ going ’ video scotus corruption courts,Negative
OldAgeSux,5/6/2023,0:32:51,every judge country speaking utter banana republic corruption scotus taint reaches judges inners judiciary,Negative
AnneWiegard,5/6/2023,0:31:43,💙 segment thinking leos web rightwing corruption rivals anything putin constructed oligarchs fact worse bc ussr already corrupt communism whereas fascistgop toppled vibrant democracy darkmoney scotus,Negative
manchester18,5/6/2023,0:31:14,chief justice john roberts needs resign scotus,Negative
Perrspectives,5/6/2023,0:29:58,conservative cash used equivalent nameimagelikeness nil funding republican scotus justices inners,Negative
jonfromla,5/6/2023,0:29:11,late great george carlin ’ “ ’ big club ’ ” really resonating right light deeply corrupt conservative scotus revealed,Positive
RHRiverside,5/6/2023,0:28:44,📣 nacac members questions potential scope effect upcoming scotus rulings raceconscious admission policies check helpful tools today collegeadmissions diversity,Negative
space_city_emp,5/6/2023,0:25:06,pres biden means perfect bet hes never forgotten wife looks like poor marla maples wonder divorced trump biden thomas scotus,Negative
Dalocoengineer,5/6/2023,0:24:25,new unprecedented scotus filing death penalty case okla supports stay execution state still preparing execute richardglossip may 18,Negative
Maxine12333,5/6/2023,0:19:04,kellyanne conway caught clarence thomas latest ethics scandal newsbreak scotus thomas conway money 🤬,Negative
StCyrlyMe2,5/6/2023,0:16:13,hey justice roberts made sure u amp know money plastered government including scotus never revealed passed citizensunited part scheme public records sheldonwhitehouse stay maga ass msnbc cnn,Negative
KingDavidSlays,5/6/2023,0:15:15,maga make attorneys get attorneys including conservative jurists scotus miss american greatness bullshyt understand politics peel back layers discover truth everything touch involves corruption prove wrong ill wait 🤔😎,Positive
